Title,hoax,prediction
"Lahirnya DPRK Pengganti DPRD dalam RUU Otsus, Diklaim Utamakan Orang Asli Papua",0,0
"Jokowi Beri Sinyal Dukung Prabowo, NasDem: Kami Nggak Baperan",0,0
Kaesang Tegur PAN Usai Ganti Jersey Persis Solo dengan Logo Partai,0,0
"Jokowi Kesal Dituduh Intervensi Pemilu 2024, Politikus Demokrat: Ada Asap, Ada Api",0,0
Anies Baswedan Akui Pernah Tolak Tawaran Jadi Cawapres Prabowo,0,0
DPR Bocorkan Sosok Kepala Otorita IKN: Sering Kasih Masukan ke Jokowi,0,0
Video KPK Miskinkan Sri Mulyani,1,1
"Demokrat Sentil Dana Covid untuk Proyek Mercusuar, Airlangga Bantah",0,0
"Perjalanan Prabowo Mencari Pasangan Duet, Bersiap Maju Palagan Keempat?",0,0
Rajin Wudhu Aman dari Virus,1,1
Jokowi Resmi Lantik Sultan HB X Gubernur Yogyakarta 2022-2027,0,0
(MISINFORMASI): Warga Cina Tanam Benih Cabai Mengandung Bakteri Berbahaya di Bogor,1,1
Muhaimin Iskandar Sebut Sistem Pemilu Rusak karena Politik Uang di Pilkada,0,0
Nasdem Segera Lakukan Pertemuan Politik di Luar PKS-Demokrat,0,0
Survei: Gen Z Paling Setuju Perempuan Jadi Presiden,0,0
PSBB Malang Raya Mulai Tanggal 8 Mei 2020,1,1
“Pengeluaran Rokok Ekspedisi Tanggal 25 Maret 2020 Sampai 30 April 2020 Akan Ditarik Pihak Terkait Untuk Dimusnahkan”,1,1
Uji Kelayakan Calon Anggota BPK Dijadwalkan 8 September,0,0
"Ade Armando Babak Belur, Pemerintah Minta Setop Pertajam Polarisasi",0,0
Pembalap Marc Marquez Sedang Di Bulukumba Untuk Di Urut,1,1
Ini Alasan Projo NTB Dukung AHY Jadi Capres 2024,0,0
"Batal Umumkan Bakal Capres 2024 di Rakernas, PKS Lebih Pilih Cari Mitra Koalisi Dulu",0,0
Detik – Detik Terakhir ruben onsu sebelum meninggal dunia,1,1
"Prabowo Disuntik Vaksin Nusantara Milik Terawan, Apa Alasannya?",0,0
35 Partai Sudah Diberi Akses Sipol untuk Daftar Pemilu 2024,0,0
"Eriko PDIP: Baru Duduk, Megawati Langsung Tanya Banjir Rob Jateng",0,0
"Sekjen NasDem: Siswono Masih Kader, Hanya Mundur dari Ketua Wantim",0,0
Sinyal Dukungan Jokowi buat Prabowo Maju Capres Dinilai Bukan Cuma Basa-basi Politik,0,0
KPU Putuskan Partai Ummat Verifikasi Ulang 21-30 Desember,0,0
PT KAI Memberikan Klarifikasi Terkait KA Argo Parahyangan Berasap,1,1
"Gerindra-PKS-PAN Kembali Mesra, Polarisasi Politik 2014 Bisa Terulang",0,0
"Prabowo: TNI AL Bakal Punya 50 Kapal Perang, Terkuat di Asia Tenggara",0,0
KPU Uji Coba Internal Penyederhanaan Surat Suara Pemilu,0,0
Puan Didoakan Jadi Presiden Saat Haul Bung Karno: Amin Alhamdulillah,0,0
“Polisi Melarang Produksi dan Penjualan Kaos #2019GantiPresiden”,1,1
"Tangkapan layar artikel Tempo.co “Saya menjamin kebebasan anda berbicara, tapi saya tidak menjamin kebebasan setelah berbicara”",1,1
Bisnis Penjualan Fanpage,1,1
"Digaji Rp 8 Miliar oleh China, Mantan Pejabat Australia Disorot",0,0
Jembatan Gadog Bogor Ambruk,1,1
"Wasekjen PBNU: Stop Politik Identitas, Utamakan Keutuhan Bangsa",0,0
Studi FDA: Vaksin Pfizer Membuat Orang Lebih Rentan Tertular Covid-19,1,1
Mendagri Tak Bakal Setujui APBD Tanpa Ada Pembelian 40 Persen Produk Lokal,0,0
"Masih Suasana Idulfitri, Jokowi Bertamu ke Rumah Ketum PDIP Megawati",0,0
Politikus Gerindra Pede dengan Elektabilitas Prabowo,0,0
Peneliti LSI: Isu Politik Dua Kaki Berpotensi Rugikan Demokrat di Pemilu 2019,0,0
“Jeli Memperhatikan Jari Tangan Palsu”,1,1
Sel Kanker menjauh bila didekatkan Bawang Putih,1,1
Hasto Sebut Megawati Geleng-geleng Kepala Dengar Isu Kerenggangan dengan Jokowi,0,0
“BIARKAN YOGYAKARTA TANPA JALAN TOL”,1,1
"Jelang Tahun Politik, DPR Diminta Buat Target Kinerja Lebih Realistis",0,0
FITNAH : Grab Indonesia mendukung Ahok,1,1
Ratusan Pendukung Deklarasikan Anies Baswedan Capres 2024,0,0
Pemelintiran Konteks Pose Foto Dengan Keris,1,1
HOAX: Gatot Nurmantyo Akan Menghabisi Oknum PKI Walaupun Joko Widodo Melarang Dan Berisiko Dipecat Sebagai Panglima TNI,1,1
Jokowi ke Relawan: Jangan Pilih Pemimpin yang Hanya Senang di Istana,0,0
Jokowi Wanti-wanti Pemilu 2024 Tak Ganggu Stabilitas Ekonomi dan Keamanan,0,0
Demokrat Desak Jokowi Bersikap Soal Wacana Penundaan Pemilu,0,0
Cuitan dengan Foto Tangkapan Layar “Umur 10 Tahun Jokowi Sudah Hafal Alquran 40 juz”,1,1
“PEMBOHONGAN PEMURTADAN Strategi Gereja untuk publik”,1,1
Seserius Apa Nasdem Mencalonkan Anies? #Shorts,0,1
Ketua Panja Sebut Golkar dan PPP Minta Tunda Penentuan Nasib RUU TPKS,0,0
“Polres Banjarbaru Bantah Melakukan Pemeriksaan dan Pengamanan Terhadap Pedagang Pentol Berbahan Daging Kucing”,1,1
"DPR Bentuk Pansus RUU Ibu Kota Baru, Anggota 56 Orang",0,0
AHY : Demokrat Jadi Kuda Hitam di Pemilu 2024,0,0
Sejumlah Warga Sumbar Dukung Anies Maju Pilpres 2024,0,0
"PDIP soal Anies Gratiskan PBB: Tidak Spektakuler, Sejak Zaman Jokowi",0,0
KPU Berencana Naikkan Honor KPPS Pemilu 2024 Jadi Rp1 Juta,0,0
“Presiden Jokowi Memberikan Penganugerahan Gelar Pahlawan Nasional Kepada Alm Jenderal TNI Soeharto”,1,1
Istana Sebut Jokowi Tak Akan Reshuffle Kabinet Bulan Ini,0,0
Prabowo Gugat Polri Soal Penangkapan Aktivis KAMI,1,0
Setneg Ungkap Upaya Anies Temui Jokowi Bahas Venue Formula E,0,0
5 Kecamatan di Lampung “Red Zone” COVID-19,1,1
Steak Berbahan Dasar Kotoran Manusia dari Jepang,1,1
"Sunny Tanuwidjaja Mundur dari PSI, Gara-gara Sokong Anies?",0,0
Pemerintah Buka Opsi TNI-Polri Jadi Penjabat Gubernur,0,0
Fraksi Demokrat Ungkap 60 Ribu SPDP Mangkrak di Polri,0,0
Wagub Sebut Anies Tak Minta 7 Fraksi DPRD Cegah Interpelasi,0,0
"Dukung Anies Baswedan Capres 2024, Deklarator Datangi Majelis Taklim",0,0
"Prabowo Subianto dan Muhaimin Iskandar Bertemu Hari Ini, Bahas Soal Capres dan Cawapres?",0,0
"Buntut Polemik Amplop Kiai, Suharso Monoarfa Diberhentikan dari Ketua Umum PPP",0,0
Demokrat Bela Anies dari Tuduhan Tak Mampu Atasi Banjir Jakarta,0,0
Politisi Harus Belajar Marketing dan Branding,0,0
"HASUT: Aceh Boikot Nasdem, Surya Paloh Atau Surya Paleh Penghianat Agam",1,1
PDIP soal Duet Puan-Anies di Pilpres 2024: Tergantung Megawati,0,0
ADA PEMUKULAN SOPIR TAKSI ONLINE OLEH SOPIR TAKSI BANDARA,1,1
Jokowi Kumpulkan Kepala Daerah di Istana saat Ada Demo Tolak BBM Naik,0,0
Survei: 51 Persen Publik Setuju Program Jokowi Dilanjutkan,0,0
Presiden Jokowi Beli Sepatu Kets Tenun saat Berkunjung ke Bali: Wah Kayak Anak 17 Tahun,0,0
“TKChina nyamar jadi gojek gak bisa pulang ke tempat persembunyiannya”,1,1
“Ketua Fraksi PDIP saja ga mau di vaksin”,1,1
"PKB di Pusaran Ide Tunda Pemilu: Memulai Wacana, Minta Jokowi Bersikap",0,0
HASUT: Air Mineral Yang Membundel Sari Roti Juga Mesti Diboikot,1,1
Opera Van Java: Komedi Lawas tentang Politik Naik dan Turun Gunung,0,0
IDI Mangkir Rapat Bahas Pemecatan Terawan di DPR,0,0
Akun Twitter Tokopedia “@TokopediaCere”,1,1
"Nama Anies Baswedan Masuk 9 Capres PAN, Alasan Amanat Indonesia Dibentuk",0,0
Foto “heboh di kota lampung tepatnya dimetro berakhir tragis seorang ayah melarang anaknya berhijab”,1,1
Video Tempat Jatuhnya Pesawat Boeing 737-800 Milik China Eastern Airlines,1,1
PDIP Nilai Pelaporan Gibran dan Kaesang ke KPK Sebagai Aksi Politik Ubedilah,0,0
Dasco Ungkap Reaksi Prabowo Dengar Kabar Sandiaga Mau Gabung PPP,0,0
Hasil Pemilu 2019: Persentase Suara dan Jumlah Kursi Parpol,0,0
Tentang Ketegangan Cak Imin dengan PBNU yang Disindir Yenny Wahid...,0,0
Video Fenomena Alam Petir Menyambar Sungai,1,1
Foto Penyanyi Korea Won young IVE Sangat Kurus,1,1
Jokowi Pagi Ini Cek Proyek Smelter PT Timah di Bangka Belitung,0,0
KPU Luncurkan Sipol untuk Pendaftaran Parpol di Pemilu 2024,0,0
Bagaimana Ahok dan Djarot memindahkan pohon dalam rangka pembangunan Semanggi,1,1
"Pertemuan Maraton Ganjar Pranowo: Anies, RK hingga Gibran",0,0
Silvio Berlusconi Kembali ke Politik Setelah Koalisinya Menang Pemilu Sisilia,0,0
"“Kecewa Tak Jadi Menteri, Grace Natalie: Padahal Saya Pintar Kupas Buah Salak”",1,1
Akun Whatsapp Kabid Dinas Penanaman Modal dan Pelayanan Terpadu Buleleng Agus Widi Sanjaya “+62 856-9231-3946”,1,1
Elite PKB dan Gerindra Kembali Bertemu Bahas Piagam Deklarasi Koalisi,0,0
Peran Elite Politik hingga Tokoh Agama Dinilai Penting dalam Penguatan Literasi Digital,0,0
Top 3 Nasional: Luhut Prediksi Puncak Omicron hingga Pelaporan Ubedilah Badrun,0,0
Video “KABAR TERBARU ~ TIT0 S4HKAN FP1 BARU | PER!NTAHKAN FP1 TEG4KKAN AM4R MA’RUF N4HI MUN9K4R | Viral”,1,1
“Pemkab Kotim dan Pihak RSUD dr Murjani Sampit Bantah Rumah Sakitnya Turun Kelas”,1,1
Jokowi Belum Berencana Angkat Jubir Baru: Diri Sendiri Saja,0,0
Pengacara Klaim Jhoni Allen Mau Kembali Bersama AHY Lagi,0,0
Wanita Berhijab Ditembak Mati Tanpa Alasan,1,1
Anang Hermansyah Sebut Azriel Sedang Suka Dunia Politik,0,0
Nama Jalan Di Pulau Reklamasi,1,1
"Reshuffle Kabinet, PKB Dengar PAN Bakal Dapat Menteri Agraria",0,0
Klarifikasi BNPB Terkait Kabar Ada 2 Warga Belanda Korban Gempa Palu,1,1
Lemahnya Inspektorat dan Biaya Politik Mahal Dinilai Penyebab Korupsi 34 Kepala Daerah,0,0
"Wacana ""Reshuffle"" Menteri Nasdem Dinilai Murni Alasan Politik, Imbas Deklarasi Capres Anies",0,0
Anies Baswedan soal Jadi Capres 2024: Belum Ada Panggilan dari Partai,0,0
Video Langit Bertemu Laut,1,1
Santunan Kecelakaan Jasa Raharja Naik 100 Persen,1,1
"Isu Kebangkitan PKI Dinilai Punya Tujuan, Bisa Politik atau Ekonomi",0,0
"PKS Diyakini Tetap Dukung Prabowo meski Tak Dapat Cawapres, asal Ada Konsesi Politik",0,0
Pansus IKN Sepakat Pemerintahan Ibu Kota Baru Berbentuk Otorita,0,0
PKS Anggap Penarikan PPN dari Sembako Tak Pancasilais,0,0
Anggota Komisi III DPR Usul Rekayasa Kasus Penegak Hukum Masuk RKUHP,0,0
Kaesang: “Bapak Saya dengan Kesederhaan Bisa Nipu Rakyat Indonesia Kenapa Saya Tidak?”,1,1
“Kapal Kargo Pengangkut Kadrun tenggelam di Laut China Selatan”,1,1
Pengamat Politik Sebut Elektabilitas Tinggi Bobby Nasution sebagai Respons Positif Masyarakat,0,0
“Rusia Ancam Serang Israel jika Pendudukan terhadap Palestina tak Segera Dihentikan”,1,1
Ganjar Gowes Bareng Gibran ke Borobudur: Saya Deg-degan,0,0
PDI-P: Politik Menjadi Sejuk...,0,0
Komisi X Minta ke Jokowi: Jangan Ada Rektor Rangkap Jabatan,0,0
“Sunrise Manidharshana”,1,1
[VIDEO] Beredar Hoaks Megawati Resmi Ajukan Ganjar-Gibran dalam Pilpres 2024,0,0
Majelis Syuro PKS Tetapkan Kriteria Capres 2024 Religius Nasionalis,0,0
Jokowi soal Nama Pengganti Anies Baswedan: Belum Sampai ke Saya,0,0
PKS Sentil Ruang Kerja Megawati Cs Rp6 M: BRIN Tak Butuh Ruang Tidur,0,0
HOAX: Teman Ahok Akan Bunuh Diri Jika Kalah Di Pilkada (Screenshot TV),1,1
Anggaran Sumur Resapan Jakarta Dikurangi Jadi Rp120 Miliar,0,0
Pemberian Hadiah Senilai Rp35 Juta dari Indonesia Giveaway Trans7 yang Dipandu Baim Wong dan Paula Verhoeven,1,1
"Pura-pura Jadi Caleg, Pandji Pragiwaksono Malah Diincar Partai Politik",0,0
Demokrat Sebut Isu Reshuffle NasDem Tak Goyahkan Koalisi Perubahan,0,0
Respon Publik di Medsos Dianggap Kreativitas Pesan Politik,0,0
"Kukuhkan 3 DOB Papua, Mendagri Sebut Pemekaran Bisa Potong Birokrasi yang Rumit",0,0
Demokrat Terima Kasih ke Jokowi Resmi Berhentikan Jhoni Allen,0,0
Objek Wisata Guci Dilanda Banjir Bandang,1,1
Ketua DPR Ingatkan Publik agar Dewasa Sikapi Perbedaan Pilihan Politik,0,0
Alasan Plt Ketum PPP Mardiono Absen Workshop Versi Elite Partai,0,0
Ma’ruf Amin Sakit Parah Karena Terjatuh,1,1
“Model baru baju batik Korpri”,1,1
Ganjar Pranowo Akui Sudah Komunikasi dengan PSI Soal Capres,0,0
3 Nama Wamen yang Dikabarkan Dilantik di Reshuffle Kabinet Hari Ini,0,0
Foto Josephine Myrtle Corbin,1,1
Airlangga dan Bamsoet Mesra di Halal Bihalal Golkar,0,0
Jokowi Bagi-bagi Sertifikat Tanah hingga SK Hutan Sosial di Sumatera Utara,0,0
Perjalanan Revisi UU MD3 yang Penuh Nuansa Pragmatisme Politik...,0,0
KTP Bernama Selamat Idul Adha,1,1
Prabowo Tegur Fadli Zon Gara-gara Sentil Jokowi soal Banjir Sintang,0,0
"Sentil ABS, Fadli Zon Minta Jokowi Ambil Alih Komando Pandemi",0,0
"Golkar Respons Deklarasi Anies di DIY, Singgung Politik Identitas",0,0
Gambar Sampul Majalah Tempo Edisi 5-11 Agustus 2019,1,1
Saat Zulhas Doakan Amien Rais Sukses Pimpin Partai Ummat,0,0
Presiden Rusia Vladimir Putin memainkan piano lagu Aisah,1,1
Kepuasan Publik ke Jokowi Naik saat Rakyat Protes JHT dan Langka Migor,0,0
Foto Gubernur Anies dengan Narasi “MENGAKU KETURUNAN JOGJA DEMI AMBISIUS MENJADI RAJA”,1,1
"Jokowi Panggil Andi Gani ke Istana, Bahas Musyawarah Rakyat",0,0
Siapa yang Berwenang Memutuskan Pembubaran Partai Politik?,0,0
Ribuan Burung Pipit di Gianyar Mati karena Chemtrail,1,1
WWF Merupakan Wadah Kejahatan Mafia Dunia,1,1
"Masa Depan Politik Ridwan Kamil, antara Kans Capres 2024 dan Keharusan Tahu Diri",0,0
“PAK JOKOWI JANGAN PANIK YA MENGHADAPI MAHASISWA”,1,1
Momen Jokowi Dimarahi Siswa SMA yang Ponselnya Rusak Saat Kejar Rombongan,0,0
"Airlangga Temui Plt. Ketum PPP Mardiono, Bahas Agenda KIB",0,0
Relawan di Daerah Akan Deklarasi Dukung Anies Capres 2024,0,0
"Suharso: Saya Masih Ketum PPP, Terbuka Dialog untuk yang Berseberangan",0,0
Hewan Mati Bergelimpangan karena Efek Radiasi 5G,1,1
Survei Poltracking: 18 Persen Responden Berpotensi Tak Nyoblos di 2024,0,0
Pembelaan Romahurmuziy Saat Dikritik Kembali ke PPP usai Dipenjara,0,0
"“Sekeluarga Kena Corona, Tinggal di Bintaro Sektor 2”",1,1
"Alasan Undur Pemilu 2024 Dinilai Tak Jelas, LSM Minta Waspada",0,0
"Beda Respon Prabowo ke Muhaimin dan AHY, Pengamat: Beda Posisi Partai",0,0
PENDUKUNG ANIES SAMPAI KE ARGENTINA,1,1
"Akun Facebook Siber Polri, DOI-Ditsiber Online Indonesia",1,1
Tim Jokowi-Ma'ruf Minta KPAI Aktif Cegah Pelibatan Anak dalam Kampanye Pilpres,0,0
Aturan Baru Facebook yang Menggunakan Data Pribadi Pemilik Akun,1,1
PKB Buka Pintu Kerja Sama dengan PKS: Koalisi Semut Merah,0,0
PDIP Pastikan Tak Bahas Capres-Cawapres di Rakernas Pekan Depan,0,0
"Hengkang dari PSI Michael Victor Sianipar Berlabuh ke Perindo, Rian Ernest dan Lainnya ke Mana?",0,0
"Artis Uya Kuya Gabung PAN, Akui Siap Maju Caleg",0,0
Demokrat: Reshuffle Kabinet Hanya Melayani Kepentingan Politik Jokowi,0,0
Perkembangan Politik pada Masa Reformasi,0,0
Zat Fluoride Dalam Pasta Gigi Dapat Menyebabkan Osteosarcoma,1,1
"Usai Gatot Nurmantyo, Fahira Idris Cs Gugat Ambang Batas Capres ke MK",0,0
DPRD DKI Usul Dana Petugas RT/RW Naik,0,0
"Siap Sambut Jokowi di Sirkuit Ancol, Anies: Formula E Bukan Event Politik",0,0
Relawan Anies Minta Jokowi Belajar dari SBY soal Tunda Pemilu 2024,0,0
"Hasto Kristiyanto Tuding Pemilu 2009 Banyak Kecurangan, Demokrat Singgung Harun Masiku",0,0
"Presiden Jokowi Tiba di Jerman, Akan Ikuti KTT G7",0,0
Gusti Kanjeng Ratu (GKR) Condrokirono Tidak Memberikan Izin Pengunaan Area Keraton Bukan Karena Isu Sara,1,1
Megawati: Kalau BBM Tidak Naik Lalu Kondisi Makin Sulit Bagaimana?,0,0
Golkar-PSI Sepakat Hindari Politik Identitas di Pemilu 2024,0,0
"Indonesia berduka, 10 Dokter meninggal pada hari yang sama akibat terinfeksi Covid-19",1,1
Sandi: Becak Itu Ada Kontrak Politik dari Pemerintah Sebelumnya Juga,0,0
Pemerintah Sebut Pasal 188 RKUHP Tak Akan Cederai Kebebasan Berpendapat,0,0
"Demo Tolak Kenaikan Harga BBM, HMI Solo Raya Geruduk Kantor Gibran",0,0
Jokowi Bertolak ke Kyiv dari Polandia dengan Kereta Luar Biasa,0,0
“Syarat Vaksin Gratis Jokowi: BPJS Kesehatan Anda Harus Aktif”,1,1
Pesan Berantai Warga Madiun Siap Jadi “Pengantin Bom”,1,1
Vicky Prasetyo: Cita-cita Saya Sejak Kecil Jadi Pemimpin Politik,0,0
"Kepercayaan Publik atas KPK Terus Turun, ICW: Presiden, DPR, dan Firli Paling Bertanggung Jawab",0,0
"Anies Resmi Capres NasDem: Bismillah Kami Terima, Siap Jalan Bersama",0,0
Pesan Melalui Email Tentang Pembukaan Tabungan Bank DKI,1,1
Video Penyiksaan Anak oleh Mahendra Kumar,1,1
Petisi Tagih Luhut Buka Big Data Penundaan Pemilu Diteken Hampir 12 Ribu Orang,0,0
"Al Quran / Alkitab kuno ini ditemukan di dasar laut, sudah menjadi karang tapi tetap utuh",1,1
"RESMI MENIKAH DENGAN RULLY PILOT, DEWI PERSIK KAGET SAAT PARA MANTAN SUAMI HADIRI PESTA PERNIKAHAN",1,1
"Reshuffle Kabinet Jokowi, PDIP Sentil Menteri yang Ingin Maju di Pilpres 2024",0,0
Bandara Soekarno Hatta Akan Dijual Kepada Hongkong,1,1
[HOAKS] Nasdem Batal Usung Anies sebagai Capres,0,0
PDIP Banten Angkat Suara Usai Kader Dukung Jokowi 3 Periode,0,0
AHY Ungkap Peluang Demokrat - NasDem Berkoalisi di Pemilu 2024,0,0
Politikus PKB Bilang Koalisi dengan Gerindra Berlanjut Jika Piagam Kerja Sama Dipatuhi,0,0
"“Video Macan Kumbang Turun Gunung di Sekitar Jalan Kamojang, Kabupaten Garut”",1,1
Lirikan Mata Megawati Saat Jokowi Bicara soal Kemungkinan Beda Pilihan Politik...,0,0
PDIP Angkat Bambang Pacul Jadi Ketua Komisi III DPR,0,0
Hari Lahir Pancasila Buah Perenungan Soekarno Saat Pengasingan di Kota Ende NTT,0,0
Demokrat Anggap 3 Kriteria Cawapres Anies Baswedan Selaras dengan AHY,0,0
"Jejak Politik Bupati Jombang, dari Kepala Desa, Bupati, hingga Ketua DPD Golkar Jatim",0,0
“Bayi selamat korban lion air jt 610”,1,1
Bagaimana Cara Nasdem Memilih Cawapres?,0,0
Elite PDIP Respons Puan Maharani Tak DIkenali Warga,0,0
“La Gode menyerang asrama TNI”,1,1
PKB Sentil Anies soal Pemerintah Anti-Kritik: Ia Merasa Paling Hebat,0,0
Dewi Persik Tampar Farhat Abbas,1,1
"Video “Badai Shaheen di Tepi Pantai Oman.Direkam dari Burj Khalifa Dubai, Oktober 2021”",1,1
"Foto “Barack Obama, Anthony Fauci dan Melinda Gates mengunjungi ‘pabrik coronavirus’ Laboratorium Cina Wuhan tahun 2015”",1,1
Zulkifli Hasan PAN Bujuk PKS Masuk Koalisi Indonesia Bersatu,0,0
Fluoride Dalam Pasta Gigi dan Air Dapat Sebabkan Kematian,1,1
The “#worldwar3 #tni #indonesia #russia #ruski #ukr #ukraine” Video,1,1
"“Kabar Duka Cita Innalilahi…!! ARIEL NOAH sampaikan berita Meninggal Dunia, Akibat Kecelakaan Maut?”",1,1
"Dhony Rahajoe Ditunjuk Jadi Wakil Kepala Otorita IKN, KSP Anggap BSD Sukses",0,0
Wapres Ma'ruf Amin Sampaikan 3 Pandangan Indonesia dalam COP27 Mesir,0,0
Polisi Menemukan Benda Mengejutkan di Kamar Ferry Irawan suami Venna Melinda,1,1
Pesan Berantai soal Paket Narkoba yang Dikirim ke Rumah Warga,1,0
"HUT Ke-75 Megawati, Pramono Anung: Politik Ibu Ketum Jangka Panjang, Tidak Grasa-grusu",0,0
Sandiaga Uno Kawal Vaksinasi Relawan Capres 2024 di Lombok,0,0
"Satgas Revisi Aturan Karantina, DPR Sebut Mulan ke Turki untuk Kunker",0,0
Foto Kucing Bernama Mikael “Panther of Kharkiv” yang Dilatih Tentara Ukraina,1,1
Surat Permintaan Data Pensiunan PNS dan ASN Terkait Program WIRAUSAHA Pintar Oleh BKN,1,1
Polisi Mengklarifikasi Info Terkait Diberlakukannya Uji Tliang E CCTV Mulai Hari Ini,1,1
"Soal Kasus Lukas Enembe, Mahfud MD: Jika Tak Ada Penyalahgunaan, Saya Jamin Dia Tidak Diapa-apakan",0,0
PPP Papua Barat Deklarasi Dukungan Ganjar Capres 2024,0,0
“Tentara Merah RRC Berkamuflase Jadi Banser”,1,1
"DPR Kritik Polri soal Brotoseno: Dia Maling kok, Prestasi Apa?",0,0
Mantan Gubernur Jawa Timur Soekarwo Meninggal Dunia,1,1
(DISINFORMASI): Kicauan Grab di Tweeter Yang Mendukung Ahok,1,1
Survei Litbang Kompas: Mayoritas Publik Tak Yakin Pemilihan Penjabat Kepala Daerah Bebas dari Kepentingan Politik,0,0
"Suami Yenny Wahid, Dhohir Farisi, Langsung Dapat Jabatan Mentereng di PSI, Ini Kata Grace Natalie",0,0
"KSP soal Tudingan Skenario Dua Paslon: Yang Atur Parpol, Bukan Jokowi",0,0
“Mahasiswa Desak Parpol Bersatu Lengserkan Jokowi!”,1,1
Gerindra Bakal Kebut Elektabilitas Prabowo Mulai 2023,0,0
Anies hingga Airlangga Masuk Radar Capres PKS di Pilpres 2024,0,0
“Pelaku Bom Surabaya Pernah Bentangkan #2019GantiPresiden”,1,1
Judul Berita CNN “Pelaku Penembakan di Kolorado adalah Warga Arab tetapi Bermoral Kulit Putih”,1,1
Airlangga Hartarto Goda Surya Paloh: NasDem bin Golkar,0,0
"Meski Prabowo dan Surya Paloh Dekat, Potensi Koalisi Gerindra-Nasdem Dinilai Kecil",0,0
Mantan Tukang Pos Miliki 1300 Anak Haram,1,1
Whiskey Berlabel Halal MUI,1,1
Video “Warga india diserang Serangga beracun”,1,1
“Semua Fraksi Sepakat Copot Anies”,1,1
"Politikus PDIP: Relawan Aset, Tak Akan Picu Perpecahan",0,0
"Ganjar Pranowo dan Puan Maharani Dianggap Sama-Sama Berprestasi, Tapi...",0,0
"Soal Wacana Kaesang Bakal Gantikan Jadi Wali Kota Solo, Gibran: Enggak, Aku Masih di Sini",0,0
"“gereja semakin sepi yg tinggal cuma pakaian, org nya udh bertobat masuk islam”",1,1
"Pesan Jokowi Jelang Tahun Politik: Hindari Gesekan, Tinggalkan Politik Identitas",0,0
"“Ini fakta baru: Salah satu Pegawai KPK yang tidak lulus TWK adalah PATAR GULTOM, Adik Sang Ketua PGI”",1,1
Ferdy Sambo Teriak Ngamuk-ngamuk Diseret Eksekusi,1,0
Restoran Sederhana Ulang Tahun Ke-15 Membagikan Makanan Gratis,1,1
PKB Dorong Jokowi Umumkan ke Publik Pemilu Tetap 14 Februari 2024,0,0
Penerimaan Pegawai PDAM Tirta Musi Palembang,1,1
“Perjuangan Kita Nahan Diri Dirumah Pun Dikhianati Oleh Rezim (oleh: KH. Abdullah Gymnastiar)”,1,1
Akun Whatsapp Wakil Bupati Sigi Samuel Yansen Pongi “+6282143125327”,1,1
"SBY Temui Surya Paloh, Demokrat Belum Mau Buru-Buru Bangun Koalisi",0,0
“Pose Dua Jari ‘Peace’ Rentan Duplikasi Sidik Jari”,1,1
"Klaster Supermarket Sendy’s, 28 Pegawai dan Pemilik Swab",1,1
Komisi I DPR Belum Pastikan Jadwal Uji Kelayakan Panglima TNI,0,0
Video “Terjadi Bunuh Diri Di Podomoro City Deli Park Medan”,1,1
Ruhut Sitompul Buka Suara soal Posting Anies Berbaju Adat Papua,0,0
Gerindra Belum Terima Surat Lucky Hakim Mundur Wakil Bupati Indramayu,0,0
"Kabar Viral Hari ini, 2 intelejen Malaysia Serang Markas TNI AL Jokowi Perintahkan Tembak Di Tempat",1,0
PPP Protes Fasilitas Isolasi Covid DPR di Hotel Bintang 3,0,0
(EDUKASI): Waspadai Buah Naga Oplosan,1,1
Tangkapan Layar Artikel “KPK Minta Jangan Coblos Calon yang Bagi Uang dan Sembako”,1,1
Marie Elka Pangestu dan Huawei Memasukkan Pekerja Ilegal Ke Indonesia,1,1
Pesan WhatsApp Giveaway Ria Ricis 50 Juta,1,1
"Ke Mana Suara ""Swing Voters"" dan ""Undecided Voters"" Akan Diberikan? Ini Hasil Survei Indikator",0,0
KPU Balikpapan Tolak Hadiri Rapat Tunda Pemilu 2024 Anak Buah Mahfud,0,0
Anak Khofifah dan La Nyalla Jadi Wakil Ketua DPD Demokrat Jatim,0,0
Tol Jakarta – Cikampek Ambruk,1,1
Projo Riau Sebut Tak Terlibat Deklarasi Relawan Jokowi 3 Periode,0,0
Relawan Jokowi Alihkan Dukungan ke Ganjar Pranowo di 2024,0,0
Set Top Box Dapat Mendeteksi Orang yang Divaksin,1,1
Mendagri Pastikan Tiga Provinsi Baru di Papua Ikut Pemilu 2024,0,0
Mardiono Minta Waktu Bertemu Jokowi untuk Lapor soal PPP,0,0
"Dihadapan Jemaah Katedral Jakarta, Panglima TNI: Jaga Kesatuan, Sebentar Lagi Tahun Politik",0,0
PPP Bicara Reshuffle: Sia-sia Beri Masukan Jokowi soal Menteri Baru,0,0
[SALAH]: Judul Artikel Tempo “Lima Jabatan yang Diemban Luhut Sekaligus Seperti Negara Milik Moyangnya Sendiri Saja”,1,1
